client_id;action;timestamp
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:17+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:15+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:15+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:31+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:31+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:31+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:32+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:32+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:32+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:33+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:37+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:40+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:40+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:40+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:40+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:41+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:41+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:41+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:41+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:42+02:00
27cebea82432f5482aea9d121c0c15b-1;GallicaSearchEngine;2017-03-31 07:04:42+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:43+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:43+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:43+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:43+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:43+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:43+02:00
27cebea82432f5482aea9d121c0c15b-1;ViewingRessource;2017-03-31 07:04:44+02:00
