client_id;action;timestamp
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:32:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:33:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:34:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:35:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:36:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:37:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:38:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:39:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:40:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:41:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:42:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:43:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:44:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:45:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:46:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:47:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:48:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:49:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:50:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:51:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:52:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:53:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:54:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:55:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:56:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:57:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:58:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T05:59:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:00:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:01:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:02:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:03:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:04:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:05:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:06:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:07:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:08:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:09:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:10:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:11:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:12:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:13:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:14:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:15:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:16:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:17:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:18:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:19:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:20:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:21:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:22:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:23:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:24:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:25:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:26:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:27:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:28:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:29:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:30:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:31:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:32:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:33:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:34:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:35:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:36:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:37:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:38:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:39:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:40:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:41:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:42:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:43:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:44:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:45:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:46:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:47:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:48:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:49:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:50:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:51:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:52:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:53:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:54:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:55:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:56:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:57:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:58:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T06:59:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:00:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:01:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:02:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:03:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:04:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:05:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:06:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:07:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:08:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:09:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:10:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:11:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:12:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:13:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:14:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:15:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:16:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:17:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:18:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:19:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:20:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:21:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:22:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:23:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:24:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:25:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:26:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:27:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:28:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:29:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:30:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:31:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:32:24+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:33:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:34:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:35:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:36:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:37:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:38:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:39:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:40:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:41:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:42:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:43:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:44:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:45:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:46:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:47:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:48:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:49:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:50:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:51:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:52:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:53:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:54:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:55:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:56:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:57:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:58:25+02:00
e7fdec50f50253f6796d61b5382155f8-1;ViewingRessource;2017-03-31T07:59:25+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:10:26+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:10:56+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:11:03+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:12:27+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:12:36+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:12:50+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:12:56+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:13:54+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:14:21+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:14:50+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:14:56+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:15:11+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:16:32+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:16:50+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:17:26+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:17:50+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:18:27+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:18:49+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:19:13+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:20:27+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:20:55+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:21:00+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:21:02+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:21:02+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:21:28+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:21:36+02:00
e6416a02b2cf7d9f0fb82de8f8440658-1;ViewingRessource;2017-03-31T05:22:03+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:11:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:12:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:13:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:14:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:15:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:16:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:17:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:18:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:19:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:20:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:21:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:22:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:23:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:24:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:25:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:26:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:27:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:28:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:29:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:30:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:31:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:32:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:33:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:34:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:35:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:36:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:37:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:38:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:39:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:40:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:41:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:42:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:43:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:44:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:45:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:46:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:47:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:48:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:49:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:50:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:51:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:52:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:53:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:54:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:55:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:56:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:57:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:58:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T05:59:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:00:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:01:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:02:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:03:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:04:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:05:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:06:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:07:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:08:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:09:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:10:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:11:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:12:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:13:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:14:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:15:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:16:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:17:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:18:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:19:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:20:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:21:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:22:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:23:02+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:24:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:25:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:26:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:27:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:28:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:29:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:30:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:31:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:32:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:33:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:34:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:35:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:36:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:37:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:38:01+02:00
320022e99796ca35dab7e63d48fd5e7-1;ViewingRessource;2017-03-31T06:39:01+02:00
